word_occurrence_id,text_embedding_idx,word_position,surface_form,char_start,char_end,keyword_id,canonical_concept,semantic_categories,story_local_flag,include_core,include_main,include_extended
lp:2651:word:2,2651,2,里,4,5,lpw_79f43de6e3,里,function,false,false,true,true
lp:2651:word:3,2651,3,的,5,6,lpw_8af2350cfd,的,function,false,true,true,true
lp:2651:word:4,2651,4,星星,6,8,lpw_6a9fec7faf,星星,concrete_entity,false,true,true,true
lp:2652:word:0,2652,0,并不,0,2,lpw_5b693ea232,并不,other,false,false,false,false
lp:2652:word:1,2652,1,是,2,3,lpw_b5141d3d19,是,function,false,true,true,true
lp:2652:word:2,2652,2,一样,3,5,lpw_9dc5c0158d,一样,other,false,false,false,true
lp:2652:word:3,2652,3,的,5,6,lpw_8af2350cfd,的,function,false,true,true,true
lp:2653:word:0,2653,0,对,0,1,lpw_74570c7270,对,function,false,true,true,true
lp:2653:word:1,2653,1,旅行,1,3,,旅行,,,false,false,false
lp:2653:word:2,2653,2,的,3,4,lpw_8af2350cfd,的,function,false,true,true,true
lp:2653:word:3,2653,3,人,4,5,lpw_50f5d65d57,人,other,false,true,true,true
lp:2653:word:4,2653,4,来说,5,7,lpw_a0cc5593ee,来说,other,false,false,false,true
lp:2654:word:0,2654,0,星星,0,2,lpw_6a9fec7faf,星星,concrete_entity,false,true,true,true
lp:2654:word:1,2654,1,是,2,3,lpw_b5141d3d19,是,function,false,true,true,true
lp:2654:word:2,2654,2,向导,3,5,,向导,,,false,false,false
lp:2655:word:0,2655,0,对,0,1,lpw_74570c7270,对,function,false,true,true,true
lp:2655:word:1,2655,1,有些人,1,4,,有些人,,,false,false,false
lp:2655:word:2,2655,2,来说,4,6,lpw_a0cc5593ee,来说,other,false,false,false,true
lp:2656:word:0,2656,0,它们,0,2,lpw_c40b3d2880,它们,pronoun,false,false,true,true
lp:2656:word:1,2656,1,只不过是,2,6,,只不过是,,,false,false,false
lp:2656:word:2,2656,2,天空,6,8,,天空,,,false,false,false
lp:2656:word:3,2656,3,微弱,8,10,,微弱,,,false,false,false
lp:2656:word:4,2656,4,的,10,11,lpw_8af2350cfd,的,function,false,true,true,true
lp:2656:word:5,2656,5,亮光,11,13,,亮光,,,false,false,false
lp:2657:word:0,2657,0,对,0,1,lpw_74570c7270,对,function,false,true,true,true
lp:2657:word:1,2657,1,另,1,2,,另,,,false,false,false
lp:2657:word:2,2657,2,一些,2,4,,一些,,,false,false,false
lp:2657:word:3,2657,3,学者,4,6,,学者,,,false,false,false
lp:2657:word:4,2657,4,来说,6,8,lpw_a0cc5593ee,来说,other,false,false,false,true
lp:2658:word:0,2658,0,它们,0,2,lpw_c40b3d2880,它们,pronoun,false,false,true,true
lp:2658:word:1,2658,1,就是,2,4,lpw_88aa006eb3,就是,other,false,false,true,true
lp:2658:word:2,2658,2,要,4,5,lpw_975f35218e,要,negation_modality,false,false,true,true
lp:2658:word:3,2658,3,探讨,5,7,,探讨,,,false,false,false
lp:2658:word:4,2658,4,的,7,8,lpw_8af2350cfd,的,function,false,true,true,true
lp:2658:word:5,2658,5,问题,8,10,lpw_33a8618cb6,问题,other,false,false,false,false
lp:2659:word:0,2659,0,对,0,1,lpw_74570c7270,对,function,false,true,true,true
lp:2659:word:1,2659,1,我,1,2,lpw_b70bb4acc0,我,pronoun,false,true,true,true
lp:2659:word:2,2659,2,那个,2,4,lpw_fa6e73c549,那个,function,false,false,false,false
lp:2659:word:3,2659,3,商人,4,6,lpw_3f1784ce8b,商人,narrative_character,false,false,false,false
lp:2659:word:4,2659,4,来说,6,8,lpw_a0cc5593ee,来说,other,false,false,false,true
lp:2660:word:0,2660,0,它们,0,2,lpw_c40b3d2880,它们,pronoun,false,false,true,true
lp:2660:word:1,2660,1,就是,2,4,lpw_88aa006eb3,就是,other,false,false,true,true
lp:2660:word:2,2660,2,金子,4,6,,金子,,,false,false,false
lp:2661:word:0,2661,0,但是,0,2,lpw_8cb1f721c8,但是,other,false,false,false,false
lp:2661:word:1,2661,1,所有,2,4,lpw_ae99f297e9,所有,other,false,false,false,false
lp:2661:word:2,2661,2,这些,4,6,lpw_7a590a22cd,这些,function,false,false,false,true
lp:2661:word:3,2661,3,星星,6,8,lpw_6a9fec7faf,星星,concrete_entity,false,true,true,true
lp:2661:word:4,2661,4,都是,8,10,lpw_ef4e15ff45,都是,other,false,false,false,false
lp:2661:word:5,2661,5,静默,10,12,,静默,,,false,false,false
lp:2661:word:6,2661,6,的,12,13,lpw_8af2350cfd,的,function,false,true,true,true
lp:2662:word:0,2662,0,而,0,1,lpw_08e2725ce1,而,function,false,false,false,true
lp:2662:word:1,2662,1,你,1,2,lpw_a0c7716669,你,pronoun,false,true,true,true
lp:2663:word:0,2663,0,你,0,1,lpw_a0c7716669,你,pronoun,false,true,true,true
lp:2663:word:1,2663,1,的,1,2,lpw_8af2350cfd,的,function,false,true,true,true
lp:2663:word:2,2663,2,那些,2,4,lpw_abd258db99,那些,function,false,false,false,true
lp:2663:word:3,2663,3,星星,4,6,lpw_6a9fec7faf,星星,concrete_entity,false,true,true,true
lp:2663:word:4,2663,4,是,6,7,lpw_b5141d3d19,是,function,false,true,true,true
lp:2663:word:5,2663,5,谁,7,8,lpw_056b9c6262,谁,pronoun|interrogative,false,false,false,false
lp:2663:word:6,2663,6,也不,8,10,lpw_941252022a,也不,other,false,false,false,false
lp:2663:word:7,2663,7,曾,10,11,,曾,,,false,false,false
lp:2663:word:8,2663,8,见过,11,13,,见过,,,false,false,false
lp:2663:word:9,2663,9,的,13,14,lpw_8af2350cfd,的,function,false,true,true,true
lp:2664:word:0,2664,0,你想,1,3,,你想,,,false,false,false
lp:2664:word:1,2664,1,说,3,4,lpw_ccca744613,说,speech,false,true,true,true
lp:2664:word:2,2664,2,什么,4,6,lpw_c1b52e0e64,什么,pronoun|interrogative,false,true,true,true
lp:2664:word:3,2664,3,呢,6,7,lpw_02811cec0b,呢,function|interrogative,false,true,true,true
lp:2665:word:0,2665,0,当,1,2,lpw_142d843e71,当,other,false,false,false,false
lp:2665:word:1,2665,1,你在,2,4,,你在,,,false,false,false
lp:2665:word:2,2665,2,夜里,4,6,lpw_41f8d30e7f,夜里,other,false,false,false,false
lp:2665:word:3,2665,3,望,6,7,lpw_260bd80462,望,other,false,false,false,false
lp:2665:word:4,2665,4,着,7,8,lpw_9e5bf0d2d9,着,function,false,true,true,true
lp:2665:word:5,2665,5,天空,8,10,,天空,,,false,false,false
lp:2665:word:6,2665,6,时,10,11,lpw_7d58b6422c,时,other,false,false,false,false
lp:2666:word:0,2666,0,既然,0,2,,既然,,,false,false,false
lp:2666:word:1,2666,1,我,2,3,lpw_b70bb4acc0,我,pronoun,false,true,true,true
lp:2666:word:2,2666,2,就在,3,5,,就在,,,false,false,false
lp:2666:word:3,2666,3,其中,5,7,,其中,,,false,false,false
lp:2666:word:4,2666,4,的,7,8,lpw_8af2350cfd,的,function,false,true,true,true
lp:2666:word:5,2666,5,一颗,8,10,lpw_9a18d5dc38,一颗,time_quantity,false,false,false,false
lp:2666:word:6,2666,6,星星,10,12,lpw_6a9fec7faf,星星,concrete_entity,false,true,true,true
lp:2666:word:7,2666,7,上面,12,14,,上面,,,false,false,false
lp:2667:word:0,2667,0,既然,0,2,,既然,,,false,false,false
lp:2667:word:1,2667,1,我在,2,4,lpw_33f40475f8,我在,other,false,false,false,false
lp:2667:word:2,2667,2,其中,4,6,,其中,,,false,false,false
lp:2667:word:3,2667,3,一颗,6,8,lpw_9a18d5dc38,一颗,time_quantity,false,false,false,false
lp:2667:word:4,2667,4,星星,8,10,lpw_6a9fec7faf,星星,concrete_entity,false,true,true,true
lp:2667:word:5,2667,5,上,10,11,lpw_db5ba671d2,上,function,false,true,true,true
lp:2667:word:6,2667,6,笑,11,12,lpw_1d8fb5e34e,笑,other,false,false,false,false
lp:2667:word:7,2667,7,着,12,13,lpw_9e5bf0d2d9,着,function,false,true,true,true
lp:2668:word:0,2668,0,那么,0,2,lpw_a61f02e145,那么,function,false,false,false,true
lp:2668:word:1,2668,1,对,2,3,lpw_74570c7270,对,function,false,true,true,true
lp:2668:word:2,2668,2,你,3,4,lpw_a0c7716669,你,pronoun,false,true,true,true
lp:2668:word:3,2668,3,来说,4,6,lpw_a0cc5593ee,来说,other,false,false,false,true
lp:2669:word:0,2669,0,就,0,1,lpw_2f9d9872e5,就,function,false,true,true,true
lp:2669:word:1,2669,1,好像,1,3,,好像,,,false,false,false
lp:2669:word:2,2669,2,满,3,4,lpw_abc511ca95,满,other,false,false,false,false
lp:2669:word:3,2669,3,天,4,5,lpw_49da61ceee,天,other,false,false,false,true
lp:2669:word:4,2669,4,的,5,6,lpw_8af2350cfd,的,function,false,true,true,true
lp:2669:word:5,2669,5,星星,6,8,lpw_6a9fec7faf,星星,concrete_entity,false,true,true,true
lp:2669:word:6,2669,6,都在,8,10,,都在,,,false,false,false
lp:2669:word:7,2669,7,笑,10,11,lpw_1d8fb5e34e,笑,other,false,false,false,false
lp:2670:word:0,2670,0,只有,0,2,lpw_ba8bd7c8c9,只有,other,false,false,false,false
lp:2670:word:1,2670,1,你,2,3,lpw_a0c7716669,你,pronoun,false,true,true,true
lp:2670:word:2,2670,2,一个,3,5,lpw_e1dbc1c99f,一个,function|time_quantity,false,true,true,true
lp:2670:word:3,2670,3,人,5,6,lpw_50f5d65d57,人,other,false,true,true,true
lp:2671:word:0,2671,0,看见,0,2,lpw_7205426737,看见,perception,false,false,false,true
lp:2671:word:1,2671,1,的是,2,4,lpw_5e1dc2a833,的是,other,false,false,false,false
lp:2671:word:2,2671,2,会,4,5,lpw_5ba1e3c0eb,会,negation_modality,false,true,true,true
lp:2671:word:3,2671,3,笑,5,6,lpw_1d8fb5e34e,笑,other,false,false,false,false
lp:2671:word:4,2671,4,的,6,7,lpw_8af2350cfd,的,function,false,true,true,true
lp:2671:word:5,2671,5,星星,7,9,lpw_6a9fec7faf,星星,concrete_entity,false,true,true,true
lp:2672:word:0,2672,0,说,0,1,lpw_ccca744613,说,speech,false,true,true,true
lp:2672:word:1,2672,1,着,1,2,lpw_9e5bf0d2d9,着,function,false,true,true,true
lp:2672:word:2,2672,2,他,2,3,lpw_8b7b91e000,他,pronoun,false,true,true,true
lp:2672:word:3,2672,3,又,3,4,lpw_e71ce5deab,又,function,false,true,true,true
lp:2672:word:4,2672,4,笑了,4,6,,笑了,,,false,false,false
lp:2673:word:0,2673,0,当,1,2,lpw_142d843e71,当,other,false,false,false,false
lp:2673:word:1,2673,1,你,2,3,lpw_a0c7716669,你,pronoun,false,true,true,true
lp:2673:word:2,2673,2,感到,3,5,lpw_15c2457566,感到,perception,false,false,false,true
lp:2673:word:3,2673,3,心情,5,7,,心情,,,false,false,false
lp:2673:word:4,2673,4,平静,7,9,,平静,,,false,false,false
lp:2673:word:5,2673,5,以后,9,11,lpw_e6ad7a1dbc,以后,other,false,false,false,false
lp:2674:word:0,2674,0,每个人,0,3,,每个人,,,false,false,false
lp:2674:word:1,2674,1,总会,3,5,,总会,,,false,false,false
lp:2674:word:2,2674,2,让,5,6,lpw_ad37574404,让,other,false,true,true,true
lp:2674:word:3,2674,3,自己,6,8,lpw_fb43354d2a,自己,pronoun,false,false,true,true
lp:2674:word:4,2674,4,的,8,9,lpw_8af2350cfd,的,function,false,true,true,true
lp:2674:word:5,2674,5,心情,9,11,,心情,,,false,false,false
lp:2674:word:6,2674,6,平静,11,13,,平静,,,false,false,false
lp:2674:word:7,2674,7,下来,13,15,,下来,,,false,false,false
lp:2675:word:0,2675,0,你会,0,2,lpw_8e80d04a82,你会,other,true,false,false,false
lp:2675:word:1,2675,1,因为,2,4,lpw_795cfc96d4,因为,function,false,false,true,true
lp:2675:word:2,2675,2,认识,4,6,,认识,,,false,false,false
lp:2675:word:3,2675,3,了,6,7,lpw_b2dd27e84f,了,function,false,true,true,true
lp:2675:word:4,2675,4,我,7,8,lpw_b70bb4acc0,我,pronoun,false,true,true,true
lp:2675:word:5,2675,5,而,8,9,lpw_08e2725ce1,而,function,false,false,false,true
lp:2675:word:6,2675,6,感到,9,11,lpw_15c2457566,感到,perception,false,false,false,true
lp:2675:word:7,2675,7,高兴,11,13,,高兴,,,false,false,false
lp:2676:word:0,2676,0,你会,0,2,lpw_8e80d04a82,你会,other,true,false,false,false
lp:2676:word:1,2676,1,永远是,2,5,,永远是,,,false,false,false
lp:2676:word:2,2676,2,我,5,6,lpw_b70bb4acc0,我,pronoun,false,true,true,true
lp:2676:word:3,2676,3,的,6,7,lpw_8af2350cfd,的,function,false,true,true,true
lp:2676:word:4,2676,4,朋友,7,9,lpw_677aad1a0e,朋友,emotion_social,false,false,false,true
lp:2677:word:0,2677,0,你会,0,2,lpw_8e80d04a82,你会,other,true,false,false,false
lp:2677:word:1,2677,1,想要,2,4,,想要,,,false,false,false
lp:2677:word:2,2677,2,跟,4,5,lpw_383a53d95c,跟,function,false,false,false,true
lp:2677:word:3,2677,3,我,5,6,lpw_b70bb4acc0,我,pronoun,false,true,true,true
lp:2677:word:4,2677,4,一起,6,8,,一起,,,false,false,false
lp:2677:word:5,2677,5,笑,8,9,lpw_1d8fb5e34e,笑,other,false,false,false,false
lp:2678:word:0,2678,0,有,0,1,lpw_90ce0f66f0,有,other,false,true,true,true
lp:2678:word:1,2678,1,时候,1,3,lpw_5484678be4,时候,other,false,false,false,false
lp:2679:word:0,2679,0,你会,0,2,lpw_8e80d04a82,你会,other,true,false,false,false
lp:2679:word:1,2679,1,心念,2,4,,心念,,,false,false,false
lp:2679:word:2,2679,2,一,4,5,lpw_51a75f4634,一,other,false,false,true,true
lp:2679:word:3,2679,3,动,5,6,,动,,,false,false,false
lp:2680:word:0,2680,0,就,0,1,lpw_2f9d9872e5,就,function,false,true,true,true
lp:2680:word:1,2680,1,打开,1,3,,打开,,,false,false,false
lp:2680:word:2,2680,2,窗子,3,5,,窗子,,,false,false,false
lp:2681:word:0,2681,0,你,0,1,lpw_a0c7716669,你,pronoun,false,true,true,true
lp:2681:word:1,2681,1,的,1,2,lpw_8af2350cfd,的,function,false,true,true,true
lp:2681:word:2,2681,2,朋友,2,4,lpw_677aad1a0e,朋友,emotion_social,false,false,false,true
lp:2681:word:3,2681,3,会,4,5,lpw_5ba1e3c0eb,会,negation_modality,false,true,true,true
lp:2681:word:4,2681,4,惊奇,5,7,,惊奇,,,false,false,false
lp:2681:word:5,2681,5,地,7,8,lpw_bdbd41e490,地,function,false,true,true,true
lp:2681:word:6,2681,6,看到,8,10,lpw_e9c1d16595,看到,other,false,false,false,false
lp:2682:word:0,2682,0,你,0,1,lpw_a0c7716669,你,pronoun,false,true,true,true
lp:2682:word:1,2682,1,望,1,2,lpw_260bd80462,望,other,false,false,false,false
lp:2682:word:2,2682,2,着,2,3,lpw_9e5bf0d2d9,着,function,false,true,true,true
lp:2682:word:3,2682,3,天空,3,5,,天空,,,false,false,false
lp:2682:word:4,2682,4,在,5,6,lpw_12404a0b63,在,function,false,true,true,true
lp:2682:word:5,2682,5,笑,6,7,lpw_1d8fb5e34e,笑,other,false,false,false,false
lp:2683:word:0,2683,0,于是,0,2,lpw_3617c85a66,于是,other,false,false,false,false
lp:2683:word:1,2683,1,你会,2,4,lpw_8e80d04a82,你会,other,true,false,false,false
lp:2683:word:2,2683,2,对,4,5,lpw_74570c7270,对,function,false,true,true,true
lp:2683:word:3,2683,3,他们,5,7,lpw_10518f8f0a,他们,pronoun,false,true,true,true
lp:2683:word:4,2683,4,说,7,8,lpw_ccca744613,说,speech,false,true,true,true
lp:2684:word:0,2684,0,是,1,2,lpw_b5141d3d19,是,function,false,true,true,true
lp:2684:word:1,2684,1,的,2,3,lpw_8af2350cfd,的,function,false,true,true,true
lp:2685:word:0,2685,0,我,0,1,lpw_b70bb4acc0,我,pronoun,false,true,true,true
lp:2685:word:1,2685,1,看见,1,3,lpw_7205426737,看见,perception,false,false,false,true
lp:2685:word:2,2685,2,这些,3,5,lpw_7a590a22cd,这些,function,false,false,false,true
lp:2685:word:3,2685,3,星星,5,7,lpw_6a9fec7faf,星星,concrete_entity,false,true,true,true
lp:2685:word:4,2685,4,就,7,8,lpw_2f9d9872e5,就,function,false,true,true,true
lp:2685:word:5,2685,5,会,8,9,lpw_5ba1e3c0eb,会,negation_modality,false,true,true,true
lp:2685:word:6,2685,6,笑,9,10,lpw_1d8fb5e34e,笑,other,false,false,false,false
lp:2686:word:0,2686,0,他们,1,3,lpw_10518f8f0a,他们,pronoun,false,true,true,true
lp:2686:word:1,2686,1,会,3,4,lpw_5ba1e3c0eb,会,negation_modality,false,true,true,true
lp:2686:word:2,2686,2,以为,4,6,,以为,,,false,false,false
lp:2686:word:3,2686,3,你,6,7,lpw_a0c7716669,你,pronoun,false,true,true,true
lp:2686:word:4,2686,4,疯了,7,9,,疯了,,,false,false,false
lp:2687:word:0,2687,0,我,0,1,lpw_b70bb4acc0,我,pronoun,false,true,true,true
lp:2687:word:1,2687,1,给,1,2,lpw_6e55fb9d8a,给,other,false,true,true,true
lp:2687:word:2,2687,2,你,2,3,lpw_a0c7716669,你,pronoun,false,true,true,true
lp:2687:word:3,2687,3,闹,3,4,,闹,,,false,false,false
lp:2687:word:4,2687,4,了,4,5,lpw_b2dd27e84f,了,function,false,true,true,true
lp:2687:word:5,2687,5,个,5,6,lpw_3a116815bc,个,other,false,false,true,true
lp:2687:word:6,2687,6,恶作剧,6,9,,恶作剧,,,false,false,false
lp:2688:word:0,2688,0,说,0,1,lpw_ccca744613,说,speech,false,true,true,true
lp:2688:word:1,2688,1,着,1,2,lpw_9e5bf0d2d9,着,function,false,true,true,true
lp:2688:word:2,2688,2,他,2,3,lpw_8b7b91e000,他,pronoun,false,true,true,true
lp:2688:word:3,2688,3,又,3,4,lpw_e71ce5deab,又,function,false,true,true,true
lp:2688:word:4,2688,4,笑了,4,6,,笑了,,,false,false,false
lp:2689:word:0,2689,0,这样,1,3,lpw_b7fc681861,这样,other,false,false,true,true
lp:2689:word:1,2689,1,一,3,4,lpw_51a75f4634,一,other,false,false,true,true
lp:2689:word:2,2689,2,来,4,5,lpw_6d8229118c,来,physical_action,false,true,true,true
lp:2690:word:0,2690,0,我,0,1,lpw_b70bb4acc0,我,pronoun,false,true,true,true
lp:2690:word:1,2690,1,给,1,2,lpw_6e55fb9d8a,给,other,false,true,true,true
lp:2690:word:2,2690,2,你,2,3,lpw_a0c7716669,你,pronoun,false,true,true,true
lp:2690:word:3,2690,3,的,3,4,lpw_8af2350cfd,的,function,false,true,true,true
lp:2690:word:4,2690,4,仿佛,4,6,,仿佛,,,false,false,false
lp:2690:word:5,2690,5,不是,6,8,lpw_584cd0fcf3,不是,other,false,false,false,false
lp:2690:word:6,2690,6,星星,8,10,lpw_6a9fec7faf,星星,concrete_entity,false,true,true,true
lp:2691:word:0,2691,0,而是,0,2,,而是,,,false,false,false
lp:2691:word:1,2691,1,些,2,3,lpw_af76fed85c,些,other,false,false,false,false
lp:2691:word:2,2691,2,会,3,4,lpw_5ba1e3c0eb,会,negation_modality,false,true,true,true
lp:2691:word:3,2691,3,笑,4,5,lpw_1d8fb5e34e,笑,other,false,false,false,false
lp:2691:word:4,2691,4,的,5,6,lpw_8af2350cfd,的,function,false,true,true,true
lp:2691:word:5,2691,5,小,6,7,lpw_6a7339bb75,小,other,false,false,true,true
lp:2691:word:6,2691,6,铃铛,7,9,,铃铛,,,false,false,false
lp:2692:word:0,2692,0,说,0,1,lpw_ccca744613,说,speech,false,true,true,true
lp:2692:word:1,2692,1,着,1,2,lpw_9e5bf0d2d9,着,function,false,true,true,true
lp:2692:word:2,2692,2,他,2,3,lpw_8b7b91e000,他,pronoun,false,true,true,true
lp:2692:word:3,2692,3,又,3,4,lpw_e71ce5deab,又,function,false,true,true,true
lp:2692:word:4,2692,4,笑了,4,6,,笑了,,,false,false,false
lp:2693:word:0,2693,0,随后,0,2,,随后,,,false,false,false
lp:2693:word:1,2693,1,他,2,3,lpw_8b7b91e000,他,pronoun,false,true,true,true
lp:2693:word:2,2693,2,变得,3,5,lpw_23e89ba0a1,变得,other,false,false,false,false
lp:2693:word:3,2693,3,很,5,6,lpw_f2b91797ea,很,other,false,true,true,true
lp:2693:word:4,2693,4,严肃,6,8,,严肃,,,false,false,false
lp:2694:word:0,2694,0,今天,1,3,,今天,,,false,false,false
lp:2694:word:1,2694,1,夜里,3,5,lpw_41f8d30e7f,夜里,other,false,false,false,false
lp:2695:word:0,2695,0,你,0,1,lpw_a0c7716669,你,pronoun,false,true,true,true
lp:2695:word:1,2695,1,知道,1,3,lpw_d7b6472b11,知道,cognition,false,false,true,true
lp:2695:word:2,2695,2,你,9,10,lpw_a0c7716669,你,pronoun,false,true,true,true
lp:2695:word:3,2695,3,不要,10,12,,不要,,,false,false,false
lp:2695:word:4,2695,4,来,12,13,lpw_6d8229118c,来,physical_action,false,true,true,true
lp:2696:word:0,2696,0,我,1,2,lpw_b70bb4acc0,我,pronoun,false,true,true,true
lp:2696:word:1,2696,1,决不,2,4,,决不,,,false,false,false
lp:2696:word:2,2696,2,离开,4,6,,离开,,,false,false,false
lp:2696:word:3,2696,3,你,6,7,lpw_a0c7716669,你,pronoun,false,true,true,true
lp:2697:word:0,2697,0,我,1,2,lpw_b70bb4acc0,我,pronoun,false,true,true,true
lp:2697:word:1,2697,1,看上去,2,5,,看上去,,,false,false,false
lp:2697:word:2,2697,2,会,5,6,lpw_5ba1e3c0eb,会,negation_modality,false,true,true,true
lp:2697:word:3,2697,3,很,6,7,lpw_f2b91797ea,很,other,false,true,true,true
lp:2697:word:4,2697,4,痛苦,7,9,,痛苦,,,false,false,false
lp:2698:word:0,2698,0,会,0,1,lpw_5ba1e3c0eb,会,negation_modality,false,true,true,true
lp:2698:word:1,2698,1,有点,1,3,lpw_29506aa712,有点,other,false,false,false,true
lp:2698:word:2,2698,2,像,3,4,lpw_cf8cedd58b,像,other,false,false,false,true
lp:2698:word:3,2698,3,死去,4,6,,死去,,,false,false,false
lp:2698:word:4,2698,4,的,6,7,lpw_8af2350cfd,的,function,false,true,true,true
lp:2698:word:5,2698,5,样子,7,9,,样子,,,false,false,false
lp:2699:word:0,2699,0,就是,0,2,lpw_88aa006eb3,就是,other,false,false,true,true
lp:2699:word:1,2699,1,这么,2,4,lpw_7677ca84c6,这么,other,false,false,false,true
lp:2699:word:2,2699,2,回,4,5,,回,,,false,false,false
lp:2699:word:3,2699,3,事,5,6,lpw_1d9ed56951,事,other,false,false,true,true
lp:2700:word:0,2700,0,你,0,1,lpw_a0c7716669,你,pronoun,false,true,true,true
lp:2700:word:1,2700,1,还是,1,3,lpw_dfaa7d6f73,还是,other,false,false,false,false
lp:2700:word:2,2700,2,别,3,4,,别,,,false,false,false
lp:2700:word:3,2700,3,看见,4,6,lpw_7205426737,看见,perception,false,false,false,true
lp:2700:word:4,2700,4,的,6,7,lpw_8af2350cfd,的,function,false,true,true,true
lp:2700:word:5,2700,5,好,7,8,lpw_f867f34178,好,other,false,false,true,true
lp:2701:word:0,2701,0,没,0,1,lpw_279e8b3573,没,negation_modality,false,false,true,true
lp:2701:word:1,2701,1,这,1,2,lpw_d409ab2ab3,这,pronoun,false,true,true,true
lp:2701:word:2,2701,2,必要,2,4,,必要,,,false,false,false
lp:2702:word:0,2702,0,我,1,2,lpw_b70bb4acc0,我,pronoun,false,true,true,true
lp:2702:word:1,2702,1,决不,2,4,,决不,,,false,false,false
lp:2702:word:2,2702,2,离开,4,6,,离开,,,false,false,false
lp:2702:word:3,2702,3,你,6,7,lpw_a0c7716669,你,pronoun,false,true,true,true
lp:2703:word:0,2703,0,可是,0,2,lpw_38ca4a9c76,可是,function,false,false,true,true
lp:2703:word:1,2703,1,他,2,3,lpw_8b7b91e000,他,pronoun,false,true,true,true
lp:2703:word:2,2703,2,担心,3,5,,担心,,,false,false,false
lp:2703:word:3,2703,3,起来,5,7,lpw_b8a694b2df,起来,other,false,false,false,true
lp:2704:word:0,2704,0,我,1,2,lpw_b70bb4acc0,我,pronoun,false,true,true,true
lp:2704:word:1,2704,1,这么,2,4,lpw_7677ca84c6,这么,other,false,false,false,true
lp:2704:word:2,2704,2,说,4,5,lpw_ccca744613,说,speech,false,true,true,true
lp:2705:word:0,2705,0,也是,0,2,lpw_256c0476ed,也是,other,false,false,false,false
lp:2705:word:1,2705,1,因为,2,4,lpw_795cfc96d4,因为,function,false,false,true,true
lp:2705:word:2,2705,2,蛇,4,5,lpw_e49587b1da,蛇,narrative_character|concrete_entity,true,false,false,false
lp:2705:word:3,2705,3,的,5,6,lpw_8af2350cfd,的,function,false,true,true,true
lp:2705:word:4,2705,4,缘故,6,8,,缘故,,,false,false,false
lp:2706:word:0,2706,0,你,0,1,lpw_a0c7716669,你,pronoun,false,true,true,true
lp:2706:word:1,2706,1,可别,1,3,,可别,,,false,false,false
lp:2706:word:2,2706,2,让,3,4,lpw_ad37574404,让,other,false,true,true,true
lp:2706:word:3,2706,3,它,4,5,lpw_7e9260e925,它,pronoun,false,true,true,true
lp:2706:word:4,2706,4,咬,5,6,,咬,,,false,false,false
lp:2706:word:5,2706,5,着,6,7,lpw_9e5bf0d2d9,着,function,false,true,true,true
lp:2706:word:6,2706,6,了,7,8,lpw_b2dd27e84f,了,function,false,true,true,true
lp:2707:word:0,2707,0,蛇,0,1,lpw_e49587b1da,蛇,narrative_character|concrete_entity,true,false,false,false
lp:2707:word:1,2707,1,都是,2,4,lpw_ef4e15ff45,都是,other,false,false,false,false
lp:2707:word:2,2707,2,很,4,5,lpw_f2b91797ea,很,other,false,true,true,true
lp:2707:word:3,2707,3,坏,5,6,,坏,,,false,false,false
lp:2707:word:4,2707,4,的,6,7,lpw_8af2350cfd,的,function,false,true,true,true
lp:2708:word:0,2708,0,它们,0,2,lpw_c40b3d2880,它们,pronoun,false,false,true,true
lp:2708:word:1,2708,1,无缘,2,4,,无缘,,,false,false,false
lp:2708:word:2,2708,2,无故,4,6,,无故,,,false,false,false
lp:2708:word:3,2708,3,也,6,7,lpw_658605835b,也,function,false,false,true,true
lp:2708:word:4,2708,4,会,7,8,lpw_5ba1e3c0eb,会,negation_modality,false,true,true,true
lp:2708:word:5,2708,5,咬人,8,10,,咬人,,,false,false,false
lp:2709:word:0,2709,0,我,1,2,lpw_b70bb4acc0,我,pronoun,false,true,true,true
lp:2709:word:1,2709,1,决不,2,4,,决不,,,false,false,false
lp:2709:word:2,2709,2,离开,4,6,,离开,,,false,false,false
lp:2709:word:3,2709,3,你,6,7,lpw_a0c7716669,你,pronoun,false,true,true,true
lp:2710:word:0,2710,0,不过,0,2,lpw_72113362c6,不过,function,false,false,false,true
lp:2711:word:0,2711,0,他想,0,2,,他想,,,false,false,false
lp:2711:word:1,2711,1,到了,2,4,,到了,,,false,false,false
lp:2711:word:2,2711,2,什么,4,6,lpw_c1b52e0e64,什么,pronoun|interrogative,false,true,true,true
lp:2712:word:0,2712,0,又,0,1,lpw_e71ce5deab,又,function,false,true,true,true
lp:2712:word:1,2712,1,觉得,1,3,lpw_78c82d9f41,觉得,cognition,false,false,false,true
lp:2712:word:2,2712,2,放心,3,5,,放心,,,false,false,false
lp:2712:word:3,2712,3,了,5,6,lpw_b2dd27e84f,了,function,false,true,true,true
lp:2713:word:0,2713,0,可,1,2,lpw_8b9cefa38e,可,other,false,false,true,true
lp:2713:word:1,2713,1,也是,2,4,lpw_256c0476ed,也是,other,false,false,false,false
lp:2714:word:0,2714,0,它们,0,2,lpw_c40b3d2880,它们,pronoun,false,false,true,true
lp:2714:word:1,2714,1,咬,2,3,,咬,,,false,false,false
lp:2714:word:2,2714,2,第二,3,5,,第二,,,false,false,false
lp:2714:word:3,2714,3,口,5,6,,口,,,false,false,false
