protocol_version,seed,outer_fold,role,text_embedding_idx,sentence_group_id,normalized_text_sha256,chapter,story_quartile,token_count
littleprince_context_cv_v1,42,4,train,159,lptext:a6986da3e85908de2e10644911c8bc24ee7ba3485f442d2089c73b4e4b4e4753,a6986da3e85908de2e10644911c8bc24ee7ba3485f442d2089c73b4e4b4e4753,2,1,15
littleprince_context_cv_v1,42,4,test,160,lptext:2531fa34dd17626e0e704d23c52b8056799d5fb4f0caeaf99a05990dc5f34ea5,2531fa34dd17626e0e704d23c52b8056799d5fb4f0caeaf99a05990dc5f34ea5,2,1,6
littleprince_context_cv_v1,42,4,train,161,lptext:37bf17218f1722176812a0b7848348102b35d4c178ba87b9e7b3a409627ba57b,37bf17218f1722176812a0b7848348102b35d4c178ba87b9e7b3a409627ba57b,2,1,7
littleprince_context_cv_v1,42,4,train,162,lptext:be0781990622019ab9d0a6559a5991ad9b1a41d5a775f550bc11dc49b47f5fb0,be0781990622019ab9d0a6559a5991ad9b1a41d5a775f550bc11dc49b47f5fb0,2,1,3
littleprince_context_cv_v1,42,4,train,163,lptext:aa722c01fcd7fe6332cc231fb23049a867f68ca882cab03ba8bce8aaa491fa58,aa722c01fcd7fe6332cc231fb23049a867f68ca882cab03ba8bce8aaa491fa58,2,1,2
littleprince_context_cv_v1,42,4,train,164,lptext:1cf550e77fc02a9a0e183ae9eb7264434e7ba4b2fc82f24aaa5d5daf5a474c84,1cf550e77fc02a9a0e183ae9eb7264434e7ba4b2fc82f24aaa5d5daf5a474c84,2,1,8
littleprince_context_cv_v1,42,4,test,165,lptext:f51651142ee5a210c179c9de3da5d52a00a306d21ab86b44095c0bc72035e940,f51651142ee5a210c179c9de3da5d52a00a306d21ab86b44095c0bc72035e940,2,1,5
littleprince_context_cv_v1,42,4,train,166,lptext:ed46320dc0b3698562a6be1e883f3c72dda93353fe147b44a94d785767fda1b3,ed46320dc0b3698562a6be1e883f3c72dda93353fe147b44a94d785767fda1b3,2,1,6
littleprince_context_cv_v1,42,4,train,167,lptext:fcb7cc4a743751e3187d82fa7251c09864104236819ffdba442494d90e53e195,fcb7cc4a743751e3187d82fa7251c09864104236819ffdba442494d90e53e195,2,1,3
littleprince_context_cv_v1,42,4,test,168,lptext:c4104e5800866a969367108e3a61292dead992b401841a1e275b837b30496b1b,c4104e5800866a969367108e3a61292dead992b401841a1e275b837b30496b1b,2,1,4
littleprince_context_cv_v1,42,4,train,169,lptext:55aeefa8974ee37fbe4ebc287af2a488dda192db6a17a7481cab61dee6818c6e,55aeefa8974ee37fbe4ebc287af2a488dda192db6a17a7481cab61dee6818c6e,2,1,6
littleprince_context_cv_v1,42,4,train,170,lptext:6641813612e473fdf319f09b02b69ab3db93267e5579fea01231811cbfaa7f29,6641813612e473fdf319f09b02b69ab3db93267e5579fea01231811cbfaa7f29,2,1,5
littleprince_context_cv_v1,42,4,train,171,lptext:29ca2e581a40d2de059b5580235f848eb8666b4b4126b6fc01cb806b848d5b54,29ca2e581a40d2de059b5580235f848eb8666b4b4126b6fc01cb806b848d5b54,2,1,7
littleprince_context_cv_v1,42,4,test,172,lptext:b4c452a93ebc6910aabb9b9bedc28059471f0ff7023d352d4123dd23ec278b47,b4c452a93ebc6910aabb9b9bedc28059471f0ff7023d352d4123dd23ec278b47,2,1,2
littleprince_context_cv_v1,42,4,train,173,lptext:e10763ef0bfe285c681ea70abd20ffba45526b83389c31ed2841d3b461f1a5cb,e10763ef0bfe285c681ea70abd20ffba45526b83389c31ed2841d3b461f1a5cb,2,1,1
littleprince_context_cv_v1,42,4,train,174,lptext:77ec8283416e36c49f45c87a215d476c167d190a3ad07705bd050ecf233eeed8,77ec8283416e36c49f45c87a215d476c167d190a3ad07705bd050ecf233eeed8,2,1,7
littleprince_context_cv_v1,42,4,train,175,lptext:f53a8db768923e7e1ef8529f7bd8c327667a1746ec36a967e79eb4855f784fb8,f53a8db768923e7e1ef8529f7bd8c327667a1746ec36a967e79eb4855f784fb8,2,1,4
littleprince_context_cv_v1,42,4,validation,176,lptext:ff3b00abbbb03407568e8c933b98b0932ff2e5a067c71b24ffa003a5f94eb165,ff3b00abbbb03407568e8c933b98b0932ff2e5a067c71b24ffa003a5f94eb165,2,1,7
littleprince_context_cv_v1,42,4,train,177,lptext:5f22f7949ae4fca308262ca35c4996a6161e39dd9812732da670256865337ded,5f22f7949ae4fca308262ca35c4996a6161e39dd9812732da670256865337ded,2,1,6
littleprince_context_cv_v1,42,4,train,178,lptext:f62ebb6a6ba263e2c2b3020717054291d3c2c656d0d2b8169557aa41cfee8b80,f62ebb6a6ba263e2c2b3020717054291d3c2c656d0d2b8169557aa41cfee8b80,2,1,4
littleprince_context_cv_v1,42,4,validation,179,lptext:3639f2744ba38833707ebec027a3cbea74c7dca121bd6350838cb6efe75e0df4,3639f2744ba38833707ebec027a3cbea74c7dca121bd6350838cb6efe75e0df4,2,1,2
littleprince_context_cv_v1,42,4,train,180,lptext:596979793a5a7c3e420703595f3b7f63a49d8eb04e6879e64627b18f43e2355d,596979793a5a7c3e420703595f3b7f63a49d8eb04e6879e64627b18f43e2355d,2,1,4
littleprince_context_cv_v1,42,4,validation,181,lptext:460c853ee7437a60433913687fc80ab266c06a7286fbeaee73bcb96f97e437db,460c853ee7437a60433913687fc80ab266c06a7286fbeaee73bcb96f97e437db,2,1,2
littleprince_context_cv_v1,42,4,train,182,lptext:7d757101c64fcdb826970e2d0479e6c938bc73f6deee3e974e2f71a2c88509dc,7d757101c64fcdb826970e2d0479e6c938bc73f6deee3e974e2f71a2c88509dc,2,1,5
littleprince_context_cv_v1,42,4,train,183,lptext:a04da9fe66fd6e3010f31b1ffe9352f4727df68bdf28fd073fd44c859a8687d5,a04da9fe66fd6e3010f31b1ffe9352f4727df68bdf28fd073fd44c859a8687d5,2,1,5
littleprince_context_cv_v1,42,4,train,184,lptext:fa00b9945630d2002da7f03bf2e9aaf9d17fddcab107cab8f94395b3e675f0eb,fa00b9945630d2002da7f03bf2e9aaf9d17fddcab107cab8f94395b3e675f0eb,2,1,8
littleprince_context_cv_v1,42,4,train,185,lptext:4c865fdabc9a7165e3428b844f180b26f9b94baeab5f2a655918068eed69048f,4c865fdabc9a7165e3428b844f180b26f9b94baeab5f2a655918068eed69048f,2,1,2
littleprince_context_cv_v1,42,4,train,186,lptext:6f6e25079739bfcea4710a95a55fc566297c815e650c4ee306afb5419c63f23e,6f6e25079739bfcea4710a95a55fc566297c815e650c4ee306afb5419c63f23e,2,1,4
littleprince_context_cv_v1,42,4,train,187,lptext:a4efa914e2a732ac2d9f32615a13ec3a36efa58db4e01deb8a95581c70fbc158,a4efa914e2a732ac2d9f32615a13ec3a36efa58db4e01deb8a95581c70fbc158,2,1,7
littleprince_context_cv_v1,42,4,train,188,lptext:651ad37a0c31fb1e4a98898a9afa8c3ec53237c8bf27b008018443e4aff47e95,651ad37a0c31fb1e4a98898a9afa8c3ec53237c8bf27b008018443e4aff47e95,2,1,5
littleprince_context_cv_v1,42,4,test,189,lptext:6bbe35d92affef31860404d88cdb37b5377d093198f71c322dee5170c7d21b6b,6bbe35d92affef31860404d88cdb37b5377d093198f71c322dee5170c7d21b6b,2,1,9
littleprince_context_cv_v1,42,4,train,190,lptext:f8dad1f634f5944cdcd6dce6ab7318eb805ce6ea94eabe1d092870adcb87776c,f8dad1f634f5944cdcd6dce6ab7318eb805ce6ea94eabe1d092870adcb87776c,2,1,7
littleprince_context_cv_v1,42,4,train,191,lptext:d8935bd48ea689656233da670bf35a24fa588b01ebac10fb0c82281b7dcc364b,d8935bd48ea689656233da670bf35a24fa588b01ebac10fb0c82281b7dcc364b,2,1,4
littleprince_context_cv_v1,42,4,test,192,lptext:209e376f9c6d62950c12f0e3590aa4fb974d0f2780bbdd46ea21574b5808e58f,209e376f9c6d62950c12f0e3590aa4fb974d0f2780bbdd46ea21574b5808e58f,2,1,5
littleprince_context_cv_v1,42,4,test,193,lptext:eb467b9c48004744c20866c98a663d3686d2169905d3aed071a992d2dc1d3a11,eb467b9c48004744c20866c98a663d3686d2169905d3aed071a992d2dc1d3a11,2,1,5
littleprince_context_cv_v1,42,4,train,194,lptext:a9380821aa3d0106d8cafa4aa7ecfeb01fef75f9bedd78d54033cc5f544a0f6f,a9380821aa3d0106d8cafa4aa7ecfeb01fef75f9bedd78d54033cc5f544a0f6f,2,1,5
littleprince_context_cv_v1,42,4,train,195,lptext:285c2f383a800b0b756baa9b665919ed8da8f38a6513b75701e99ddc61ce7f05,285c2f383a800b0b756baa9b665919ed8da8f38a6513b75701e99ddc61ce7f05,2,1,12
littleprince_context_cv_v1,42,4,test,196,lptext:34ac2d37cb3c4ccf1838514d041c602f1311f33df9991ec365c6298f480fd67d,34ac2d37cb3c4ccf1838514d041c602f1311f33df9991ec365c6298f480fd67d,2,1,4
littleprince_context_cv_v1,42,4,train,197,lptext:cf8ada1283c477b39a38d7c9425e8e60ae0b99b87937703214ff9f8363066254,cf8ada1283c477b39a38d7c9425e8e60ae0b99b87937703214ff9f8363066254,2,1,2
littleprince_context_cv_v1,42,4,train,198,lptext:76e36679aab00bed61285ed6f5fe7ea56446543943cfa6ca4769fb6a2b7e1ad5,76e36679aab00bed61285ed6f5fe7ea56446543943cfa6ca4769fb6a2b7e1ad5,2,1,8
littleprince_context_cv_v1,42,4,test,199,lptext:eee96f920d08cfdb7c76f9fe4cf9895871fd139868d58fa06395e7b84a486a37,eee96f920d08cfdb7c76f9fe4cf9895871fd139868d58fa06395e7b84a486a37,2,1,4
littleprince_context_cv_v1,42,4,test,200,lptext:43da4dd96996071b359f7c08e28d1e934471e92a68f2bd6c6235a879fd526097,43da4dd96996071b359f7c08e28d1e934471e92a68f2bd6c6235a879fd526097,2,1,6
littleprince_context_cv_v1,42,4,train,201,lptext:04bbee3ffbb755a58536a3ced570c537e6e347e6ef55920660d4e0c68bb76660,04bbee3ffbb755a58536a3ced570c537e6e347e6ef55920660d4e0c68bb76660,2,1,3
littleprince_context_cv_v1,42,4,train,202,lptext:b6574f70ee3ab0bf0e97e76f4f86b483c50263480144b1b201e99efb39c13016,b6574f70ee3ab0bf0e97e76f4f86b483c50263480144b1b201e99efb39c13016,2,1,9
littleprince_context_cv_v1,42,4,train,203,lptext:958e1a79646cbbed8e1286dc9aab5a3c1556e342bdbf8671cff2fec24f56f7a2,958e1a79646cbbed8e1286dc9aab5a3c1556e342bdbf8671cff2fec24f56f7a2,2,1,6
littleprince_context_cv_v1,42,4,test,204,lptext:a90e077fc60a8cc546fca2ef2b25ffe0a6ebddf098b0fce9bcaa1b3de53443ba,a90e077fc60a8cc546fca2ef2b25ffe0a6ebddf098b0fce9bcaa1b3de53443ba,2,1,4
littleprince_context_cv_v1,42,4,train,205,lptext:eccdd07d359d913f11d6851c661ff22a3a59a6347bc02307c324c65c983b65bd,eccdd07d359d913f11d6851c661ff22a3a59a6347bc02307c324c65c983b65bd,2,1,2
littleprince_context_cv_v1,42,4,train,206,lptext:6e47d0adbbaa2fbafd0bc0efe21ca76d1eec4101818e89aecb209a2f006a4005,6e47d0adbbaa2fbafd0bc0efe21ca76d1eec4101818e89aecb209a2f006a4005,2,1,2
littleprince_context_cv_v1,42,4,train,207,lptext:81b6076db77372a169e2c91a5410537dd3e5f7bb02605fe978abf194aa5f9ab0,81b6076db77372a169e2c91a5410537dd3e5f7bb02605fe978abf194aa5f9ab0,2,1,4
littleprince_context_cv_v1,42,4,train,209,lptext:10d355b85675256af17f1e4e21af38ee0b3401db6a7b1e263330d32bf57eefda,10d355b85675256af17f1e4e21af38ee0b3401db6a7b1e263330d32bf57eefda,3,1,2
littleprince_context_cv_v1,42,4,train,210,lptext:76f86160ad399eaafa7d0928552f1ac9a082943a5efad10a41ca811acd466aac,76f86160ad399eaafa7d0928552f1ac9a082943a5efad10a41ca811acd466aac,3,1,9
littleprince_context_cv_v1,42,4,train,211,lptext:947ae1cb8d7a63cf74d7710f64e1a642b7fa4f85e952a4f753d9a96e5882ddc2,947ae1cb8d7a63cf74d7710f64e1a642b7fa4f85e952a4f753d9a96e5882ddc2,3,1,2
littleprince_context_cv_v1,42,4,test,212,lptext:1dee2838e1c0ba4550fe0ffe02be1ca3391685fd6e0dddfdf4b1414cf71caf10,1dee2838e1c0ba4550fe0ffe02be1ca3391685fd6e0dddfdf4b1414cf71caf10,3,1,5
littleprince_context_cv_v1,42,4,train,213,lptext:4a91ddc816c4f09aa54f410baa92b44f66b9537978bf71d563e3d4b6568e8065,4a91ddc816c4f09aa54f410baa92b44f66b9537978bf71d563e3d4b6568e8065,3,1,10
littleprince_context_cv_v1,42,4,train,214,lptext:ee72765e43d49db9819e8ccde42a55834bbdd728a2a1ab876e6bc6d98b7cf3a0,ee72765e43d49db9819e8ccde42a55834bbdd728a2a1ab876e6bc6d98b7cf3a0,3,1,10
littleprince_context_cv_v1,42,4,test,215,lptext:31d3cee807e7d98a80d6dd3cf507781d7e6f4d4cbad687975732e50e7e9d7011,31d3cee807e7d98a80d6dd3cf507781d7e6f4d4cbad687975732e50e7e9d7011,3,1,6
littleprince_context_cv_v1,42,4,validation,216,lptext:79959226a76ebb4be4b3179cc308b9a087142cc2a24f770d09d62e4b8ffb1004,79959226a76ebb4be4b3179cc308b9a087142cc2a24f770d09d62e4b8ffb1004,3,1,1
littleprince_context_cv_v1,42,4,test,217,lptext:20bf20fb24fffdc88dfeefd63b41809dda951b1a46f33016978ec25b1c9e0d75,20bf20fb24fffdc88dfeefd63b41809dda951b1a46f33016978ec25b1c9e0d75,3,1,13
littleprince_context_cv_v1,42,4,train,218,lptext:f39e3feb7d2aae55943985dd0efc7ef2e528c643ec2db56fec603a1be5813805,f39e3feb7d2aae55943985dd0efc7ef2e528c643ec2db56fec603a1be5813805,3,1,3
littleprince_context_cv_v1,42,4,test,219,lptext:f46a4982ffcce789b4c1969145c48db03ca266cd7280f24ac18ebed4846883ba,f46a4982ffcce789b4c1969145c48db03ca266cd7280f24ac18ebed4846883ba,3,1,7
littleprince_context_cv_v1,42,4,test,220,lptext:4bda54aede10792a68a98865230ae1bb2f7596ee03d6711d1aa7f1edbafdc6fe,4bda54aede10792a68a98865230ae1bb2f7596ee03d6711d1aa7f1edbafdc6fe,3,1,2
littleprince_context_cv_v1,42,4,train,221,lptext:750903ddd2a90daf31acb6ec73b4d1ea9b032e5ebc6d487313d95e29cf135aa7,750903ddd2a90daf31acb6ec73b4d1ea9b032e5ebc6d487313d95e29cf135aa7,3,1,3
littleprince_context_cv_v1,42,4,train,222,lptext:c3beac754ccc70bd638e4db9345a58146e3f457eb874d16b1a7cc60adff31b2f,c3beac754ccc70bd638e4db9345a58146e3f457eb874d16b1a7cc60adff31b2f,3,1,3
littleprince_context_cv_v1,42,4,train,223,lptext:c84b279674bfe5b1d721c3f5474e0a575ee3a19d2486e2f3c449ea65c342ca64,c84b279674bfe5b1d721c3f5474e0a575ee3a19d2486e2f3c449ea65c342ca64,3,1,3
littleprince_context_cv_v1,42,4,train,224,lptext:232e3f5900a2f2c6de1cc3deb37e87f0caf550528f6e582aa8c5c778f64bd58a,232e3f5900a2f2c6de1cc3deb37e87f0caf550528f6e582aa8c5c778f64bd58a,3,1,4
littleprince_context_cv_v1,42,4,train,225,lptext:7b2f69a03320dfc6efadc6f2e5a1224fe1f2e522b161a573a2427f82b13db0e5,7b2f69a03320dfc6efadc6f2e5a1224fe1f2e522b161a573a2427f82b13db0e5,3,1,4
littleprince_context_cv_v1,42,4,train,226,lptext:0f9eef0b85d08e4aead6ef1f70f1a78f4e3f22f78fee1654c48694f04a4a506d,0f9eef0b85d08e4aead6ef1f70f1a78f4e3f22f78fee1654c48694f04a4a506d,3,1,6
littleprince_context_cv_v1,42,4,train,227,lptext:3b5a59b03c87c28076c598349b885402268a45a04043bfd426243b9aec3c7e05,3b5a59b03c87c28076c598349b885402268a45a04043bfd426243b9aec3c7e05,3,1,3
littleprince_context_cv_v1,42,4,train,228,lptext:378e2e63b8a93a301386186a00c74c35731e290f706ad0044fdc92bebdebc412,378e2e63b8a93a301386186a00c74c35731e290f706ad0044fdc92bebdebc412,3,1,6
littleprince_context_cv_v1,42,4,validation,229,lptext:6dd8d9ae9ef041d7a4b050d94098740e5ed03166abd23db0790bd9484c4af02a,6dd8d9ae9ef041d7a4b050d94098740e5ed03166abd23db0790bd9484c4af02a,3,1,1
littleprince_context_cv_v1,42,4,train,230,lptext:d44041358fdbe5b671daf30df2884038c96fd26cd603ce5d251377e67bbb43bf,d44041358fdbe5b671daf30df2884038c96fd26cd603ce5d251377e67bbb43bf,3,1,5
littleprince_context_cv_v1,42,4,test,231,lptext:6092115cd66a03008268bb0b2a9d790d1d0762fb0d1108378f492b24971accfa,6092115cd66a03008268bb0b2a9d790d1d0762fb0d1108378f492b24971accfa,3,1,2
littleprince_context_cv_v1,42,4,train,232,lptext:08ff09b76e35a4531ca60538f7a75ca9cfe2b267c47e9f45ebfe0b93a591c3a3,08ff09b76e35a4531ca60538f7a75ca9cfe2b267c47e9f45ebfe0b93a591c3a3,3,1,4
littleprince_context_cv_v1,42,4,train,233,lptext:8926abc298d3ae4faa8e6ee07781a7d1874a9313e962e4108ed8ef522418a655,8926abc298d3ae4faa8e6ee07781a7d1874a9313e962e4108ed8ef522418a655,3,1,3
littleprince_context_cv_v1,42,4,train,234,lptext:aba50531dc8fb35f9954254155846c3ae83968953943835f796136745f6c0fed,aba50531dc8fb35f9954254155846c3ae83968953943835f796136745f6c0fed,3,1,6
littleprince_context_cv_v1,42,4,train,235,lptext:9ce314d72d5359b069bc38368d55aded9fac0bdbec263b3a08680f37cc213b39,9ce314d72d5359b069bc38368d55aded9fac0bdbec263b3a08680f37cc213b39,3,1,6
littleprince_context_cv_v1,42,4,train,236,lptext:45b4aeb79f8c52b185ece1edd178d463560b6c3799ea8c6a233760b46dbd0854,45b4aeb79f8c52b185ece1edd178d463560b6c3799ea8c6a233760b46dbd0854,3,1,9
littleprince_context_cv_v1,42,4,validation,237,lptext:1a1a912689b7e2231aec943698cf21db5038c2d294d282f88c0130de12fba424,1a1a912689b7e2231aec943698cf21db5038c2d294d282f88c0130de12fba424,3,1,4
littleprince_context_cv_v1,42,4,test,238,lptext:f04604c27ec5e1844298ea6ee666cab15275505e93dff800359d505525459a79,f04604c27ec5e1844298ea6ee666cab15275505e93dff800359d505525459a79,3,1,2
littleprince_context_cv_v1,42,4,train,239,lptext:2ef06a5e0422e6a55e7ea619b2ccc36548275d754ddeefaff5d4bbad945cf21a,2ef06a5e0422e6a55e7ea619b2ccc36548275d754ddeefaff5d4bbad945cf21a,3,1,6
littleprince_context_cv_v1,42,4,train,240,lptext:0feab4df0dd05062d06d0dcaaeb3eb97337d6bfa50311cdf1fdc41f2b7549b61,0feab4df0dd05062d06d0dcaaeb3eb97337d6bfa50311cdf1fdc41f2b7549b61,3,1,5
littleprince_context_cv_v1,42,4,test,241,lptext:5deb9a24f32d92838b81c6519e13bdf755959697761c5408081f7397f6a983ac,5deb9a24f32d92838b81c6519e13bdf755959697761c5408081f7397f6a983ac,3,1,6
littleprince_context_cv_v1,42,4,train,242,lptext:07e415606fe1891674746ca9eef6cfc112c54165ccf76f18022fbc276bdf4fcf,07e415606fe1891674746ca9eef6cfc112c54165ccf76f18022fbc276bdf4fcf,3,1,8
littleprince_context_cv_v1,42,4,validation,243,lptext:73577dfe12187360129cc0cd6691517d2de91fcb84a43bdea229f387c81b1cf5,73577dfe12187360129cc0cd6691517d2de91fcb84a43bdea229f387c81b1cf5,3,1,7
littleprince_context_cv_v1,42,4,train,244,lptext:8322fb36d5b12aad08bf163f915d7c8da27a3c67c4031ba542c4576f9ea1bbd6,8322fb36d5b12aad08bf163f915d7c8da27a3c67c4031ba542c4576f9ea1bbd6,3,1,8
littleprince_context_cv_v1,42,4,train,245,lptext:73cf9543fccc99f040c3b9389d442316ad6842140da0c3b3bcfc36bb51e74dd0,73cf9543fccc99f040c3b9389d442316ad6842140da0c3b3bcfc36bb51e74dd0,3,1,4
littleprince_context_cv_v1,42,4,test,246,lptext:238b081d034a80bd2d11e5b8da09c7f6b094e1423d64f9253638d8060c877536,238b081d034a80bd2d11e5b8da09c7f6b094e1423d64f9253638d8060c877536,3,1,6
littleprince_context_cv_v1,42,4,train,247,lptext:bc47b6b5586d8a37e70b5b00b332ee53308a6ff5733728116f2e688a5cfc6a7f,bc47b6b5586d8a37e70b5b00b332ee53308a6ff5733728116f2e688a5cfc6a7f,3,1,4
littleprince_context_cv_v1,42,4,train,248,lptext:9384975dffa34e9325aae3c6b1b893e26d86b03bda054ca2357f525d2f06e7de,9384975dffa34e9325aae3c6b1b893e26d86b03bda054ca2357f525d2f06e7de,3,1,5
littleprince_context_cv_v1,42,4,train,249,lptext:bb47b189e3d0220335bdb76d243421ae6551fa5157a1601d3301a0211cfeeb74,bb47b189e3d0220335bdb76d243421ae6551fa5157a1601d3301a0211cfeeb74,3,1,6
littleprince_context_cv_v1,42,4,train,250,lptext:c5e69770317ff19cec848d313f2e9b168693506b2cc5e8a42147ac50e364b7d8,c5e69770317ff19cec848d313f2e9b168693506b2cc5e8a42147ac50e364b7d8,3,1,2
littleprince_context_cv_v1,42,4,train,251,lptext:2b6d2d3d3da80910812b3b59c615433b81d8d18eefcd99a8997e00c6da21af69,2b6d2d3d3da80910812b3b59c615433b81d8d18eefcd99a8997e00c6da21af69,3,1,7
littleprince_context_cv_v1,42,4,train,252,lptext:a6f326982ee00bdeec9aa8a7772f26cca4d2cdd1e16f2584f5ba4fadc0e401e7,a6f326982ee00bdeec9aa8a7772f26cca4d2cdd1e16f2584f5ba4fadc0e401e7,3,1,1
littleprince_context_cv_v1,42,4,test,253,lptext:e08d3360012bc713d508edbf29efdb9739d3ccf6c18219dd1d0c0b11285c2de8,e08d3360012bc713d508edbf29efdb9739d3ccf6c18219dd1d0c0b11285c2de8,3,1,8
littleprince_context_cv_v1,42,4,train,254,lptext:4bb7e33d112f43efd88201bd3ae167c1a362e052e34d4208666ef15b40390408,4bb7e33d112f43efd88201bd3ae167c1a362e052e34d4208666ef15b40390408,3,1,6
littleprince_context_cv_v1,42,4,train,255,lptext:6ce0b5f8fcb386b599c411fac23fce0e744a48ae8c25ca633c975c54cdf66bd5,6ce0b5f8fcb386b599c411fac23fce0e744a48ae8c25ca633c975c54cdf66bd5,3,1,2
littleprince_context_cv_v1,42,4,train,256,lptext:6851ec4b890af81fdc551d0ca3297608727422e7828c510343ca034a314df0a8,6851ec4b890af81fdc551d0ca3297608727422e7828c510343ca034a314df0a8,3,1,4
littleprince_context_cv_v1,42,4,train,257,lptext:fc4fb630e25b7db512c2dad1c28b01ea47320701ca268118ff60582839ab903b,fc4fb630e25b7db512c2dad1c28b01ea47320701ca268118ff60582839ab903b,3,1,1
littleprince_context_cv_v1,42,4,train,258,lptext:64c4798a69c50789c3911bfce3815e891fbc21e483c8c26a531bf2edc8098555,64c4798a69c50789c3911bfce3815e891fbc21e483c8c26a531bf2edc8098555,3,1,6
littleprince_context_cv_v1,42,4,train,259,lptext:6cb55333087bbff1c8debda4c0f3d13ec518a6c279814401e852d646853fd267,6cb55333087bbff1c8debda4c0f3d13ec518a6c279814401e852d646853fd267,3,1,6
littleprince_context_cv_v1,42,4,validation,260,lptext:aee867377f5ee7c3581f39c409313119d2a2ba34da555d47399fda15726629ab,aee867377f5ee7c3581f39c409313119d2a2ba34da555d47399fda15726629ab,3,1,6
littleprince_context_cv_v1,42,4,test,261,lptext:b28b39a8bc28f7664f3794f498febe0a1c3cfb507fb801832977d5fd66792598,b28b39a8bc28f7664f3794f498febe0a1c3cfb507fb801832977d5fd66792598,3,1,4
littleprince_context_cv_v1,42,4,train,262,lptext:d1e4266f728c84e316fde307ff6543751c8d244bba53c3ee98357f29d53b3b3f,d1e4266f728c84e316fde307ff6543751c8d244bba53c3ee98357f29d53b3b3f,3,1,4
littleprince_context_cv_v1,42,4,test,263,lptext:f032c03eb5915f774a8dce6aa98d8c1cbef96504f839745349505c08a2bab231,f032c03eb5915f774a8dce6aa98d8c1cbef96504f839745349505c08a2bab231,3,1,4
littleprince_context_cv_v1,42,4,test,264,lptext:1ecba5039ac69e5dbb7cacced6d9f02ef2baa46b70cf2b79665601be84e735a7,1ecba5039ac69e5dbb7cacced6d9f02ef2baa46b70cf2b79665601be84e735a7,3,1,9
littleprince_context_cv_v1,42,4,train,265,lptext:e257ec6a3b1c5f53842d3018d57039a2e4713e0485f77e2b3a8d4ae3af09c2eb,e257ec6a3b1c5f53842d3018d57039a2e4713e0485f77e2b3a8d4ae3af09c2eb,3,1,7
littleprince_context_cv_v1,42,4,train,266,lptext:5ef60bc957a69d7b5704a7c44c9991fade97767edd18ea126accb8bf455788ef,5ef60bc957a69d7b5704a7c44c9991fade97767edd18ea126accb8bf455788ef,3,1,5
littleprince_context_cv_v1,42,4,train,267,lptext:32a4c19a43f94c0a3ce6700069989511fd9e7b70c8698a9d8d55f6e2edefff52,32a4c19a43f94c0a3ce6700069989511fd9e7b70c8698a9d8d55f6e2edefff52,3,1,6
littleprince_context_cv_v1,42,4,validation,268,lptext:71a23838d9a7dd3401dc86fea293865a5022b4d1a70c0496980210f924f7473a,71a23838d9a7dd3401dc86fea293865a5022b4d1a70c0496980210f924f7473a,3,1,3
littleprince_context_cv_v1,42,4,validation,269,lptext:aba1a998613a2af1856127f98d16a8768366824b0314295e491dc3a4ca0fd34c,aba1a998613a2af1856127f98d16a8768366824b0314295e491dc3a4ca0fd34c,3,1,6
littleprince_context_cv_v1,42,4,train,270,lptext:4b6e1df1d270cb268152932b36479d7a39ad69aea99b6cfd96bf251b307d36c2,4b6e1df1d270cb268152932b36479d7a39ad69aea99b6cfd96bf251b307d36c2,3,1,4
littleprince_context_cv_v1,42,4,train,271,lptext:0f7d580ad40b4b82d5b645d7f0c86e5998f430a89179fe1fbdc85870ae3f6c70,0f7d580ad40b4b82d5b645d7f0c86e5998f430a89179fe1fbdc85870ae3f6c70,3,1,6
littleprince_context_cv_v1,42,4,validation,272,lptext:ffcc76a04924238110b51ce77810903aef4d7099e4597f166b6d3a937deecd52,ffcc76a04924238110b51ce77810903aef4d7099e4597f166b6d3a937deecd52,3,1,5
littleprince_context_cv_v1,42,4,train,273,lptext:8a44d713e1ea7152906502a35b88dcfd779f730f25d00a3718a7c09bc9943b3e,8a44d713e1ea7152906502a35b88dcfd779f730f25d00a3718a7c09bc9943b3e,3,1,3
littleprince_context_cv_v1,42,4,validation,274,lptext:b6ff2620f71d067f865e15fe423bcd7a45a34fd5bd5d1168e97c7a9f91dd6317,b6ff2620f71d067f865e15fe423bcd7a45a34fd5bd5d1168e97c7a9f91dd6317,3,1,7
littleprince_context_cv_v1,42,4,test,275,lptext:a038d3f21eea3cc722e83c15ebd248f08987b3229b08e1e379c64e078ff00cb8,a038d3f21eea3cc722e83c15ebd248f08987b3229b08e1e379c64e078ff00cb8,3,1,4
littleprince_context_cv_v1,42,4,train,276,lptext:aed1c0bf72124a62c633e6c6ba9b35711342e61a35d02c38a1b70e99100cd92e,aed1c0bf72124a62c633e6c6ba9b35711342e61a35d02c38a1b70e99100cd92e,3,1,6
littleprince_context_cv_v1,42,4,train,277,lptext:3bfb23079a7fcc4c70a9b2a333eadbb9227527ec053ceb00e1a1d326faab122f,3bfb23079a7fcc4c70a9b2a333eadbb9227527ec053ceb00e1a1d326faab122f,3,1,5
littleprince_context_cv_v1,42,4,test,278,lptext:d4eae773bb08f22f0fb18333a9f2eb70e27095619df3feec6e9f078d87d40b70,d4eae773bb08f22f0fb18333a9f2eb70e27095619df3feec6e9f078d87d40b70,3,1,5
